region,source_name,source_name_local,type,subtype,url_news,url_home,language,rss_or_api,update_frequency,robotics_relevance,priority_tier,collection_route,watch_keywords,verification_role,ticker,origin,notes
International,Digital Economy Promotion Agency (depa),สำนักงานส่งเสริมเศรษฐกิจดิจิทัล,Government,Government press releases,https://www.depa.or.th/en/all-news/all,https://www.depa.or.th/en/home,en/th,None — scrape,Occasional,Thai digital-industry and robotics adoption programs,P2,page scrape,robotics;digital economy;smart city;adoption,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Eastern Economic Corridor Office (EECO),สำนักงานคณะกรรมการนโยบายเขตพัฒนาพิเศษภาคตะวันออก,Government,Government press releases,https://www.eeco.or.th/en/press_release/,https://www.eeco.or.th/en/home/,en/th,RSS: https://www.eeco.or.th/en/feed/,Weekly,Provides updates on robotics and automation investments and policies in Thailand's Eastern Economic Corridor.,P2,RSS,robotics;automation;investment;technology;innovation,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Enterprise Singapore,,Government,Government press releases,https://www.enterprisesg.gov.sg/resources/media-centre,https://www.enterprisesg.gov.sg,en,None — scrape,Occasional,Provides updates on Singapore robotics SME grants and internationalization initiatives.,P2,page scrape,robotics;SME;grant;internationalization;AI,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Global Partnership on Artificial Intelligence,GPAI,Government,Intergovernmental Initiative,https://www.oecd.org/en/about/programmes/global-partnership-on-artificial-intelligence.html,https://www.oecd.org/,en,None — scrape,Event-driven,International cooperation on responsible AI development and governance.,P2,page scrape,"GPAI, AI, governance, policy",International AI cooperation,,Registry v1 (Jul 28),Integrated with OECD.
International,Indonesia Ministry of Industry,Kementerian Perindustrian (Kemenperin),Government,Government press releases,https://kemenperin.go.id/artikel/,https://kemenperin.go.id/,id/en,None — scrape,Occasional,Provides updates on Indonesian Industry 4.0 and manufacturing automation policy.,P2,page scrape,robotics;automation;Industry 4.0;manufacturing,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Infocomm Media Development Authority (IMDA),,Government,Government press releases,https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches,https://www.imda.gov.sg,en,None — scrape,Occasional,"IMDA drives Singapore's digital transformation and AI governance, providing key updates on AI and autonomous systems regulations.",P2,page scrape,AI governance;autonomous systems;robotics;digital twin;federated learning,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,International Labour Organization,ILO,Government,UN Agency,https://www.ilo.org/resource/news,https://www.ilo.org/,en,None — scrape,Event-driven,Reports on how robotics and automation are reshaping jobs and occupational safety.,P2,page scrape,"automation, jobs, safety, AI",Labor impact of robotics,,Registry v1 (Jul 28),Broad focus
International,Malaysian Research Accelerator for Technology and Innovation (MRANTI),,Government,Government press releases,https://mranti.my/happenings/media-centre/press-release,https://mranti.my/,en/ms,None — scrape,Occasional,"MRANTI is Malaysia's central research and innovation commercialization agency, hosting the National Robotics Roadmap and AI Sandbox.",P2,page scrape,robotics;AI Sandbox;innovation;commercialisation;NTIS,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,"Ministry of Investment, Trade and Industry (MITI)","Kementerian Pelaburan, Perdagangan dan Industri (MITI)",Government,Government press releases,https://www.miti.gov.my/index.php/pages/view/10936,https://www.miti.gov.my/index.php,en/ms,None — scrape,Weekly,"Malaysia's MITI publishes NIMP 2030 industrial policy, FDI approvals, and automation investment announcements directly relevant to robotics sector growth.",P2,page scrape,robotics;automation;NIMP 2030;FDI;industrial policy;manufacturing,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),JS-rendered site; media release page URL is https://www.miti.gov.my/index.php/pages/view/10936 (confirmed loads with dated 2026 items); no public RSS available; feed endpoints require authentication login
International,National Robotics Programme,,Government,Government press releases,https://nrp.gov.sg/media-and-events/,https://nrp.gov.sg/,en,RSS: https://nrp.gov.sg/feed/,Occasional,Singapore's national platform directing robotics and embodied AI R&D funding and bridging research with market demand.,P2,RSS,robotics;embodied AI;funding;accelerator;talent,primary announcement,,Site review v2 (Jul 30),
International,Singapore Economic Development Board (EDB),,Government,Government press releases,https://www.edb.gov.sg/en/about-edb/media-releases-publications.html,https://www.edb.gov.sg/,en,None — scrape,Occasional,Tracks MNC robotics manufacturing investments and advanced manufacturing developments in Singapore.,P2,page scrape,robotics;advanced manufacturing;investment;MNC,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Vietnam Ministry of Science and Technology (MOST),Bộ Khoa học và Công nghệ,Government,Government press releases,https://beta-en.mic.gov.vn/english.htm,https://beta-en.mic.gov.vn/,en/vi,RSS: https://emicweb.dev.cnnd.vn/rss/news-gallery.rss,Occasional,"Vietnam's Ministry of Science and Technology guides national AI and robotics strategies, funding, and high-tech R&D policies.",P2,RSS,robotics;artificial intelligence;AI;automation;high-tech,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,Vietnam National Innovation Center (NIC),Trung tâm Đổi mới sáng tạo Quốc gia,Government,Government press releases,https://nic.gov.vn/c/10648/News,https://nic.gov.vn/,en/vi,None — scrape,Occasional,"Vietnam's flagship government institution driving the national semiconductor, AI, and robotics ecosystem and factory automation push.",P2,page scrape,robotics;AI;semiconductor;automation;innovation,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),JS-rendered
International,CSIRO Data61,,Research,Research institute,https://research.csiro.au/robotics/category/news/,https://research.csiro.au/robotics/,en,RSS: https://research.csiro.au/robotics/category/news/feed/,Occasional,"Leading Australian research institute developing world-class robotics technologies, including autonomous systems and sensing payloads for space and terrestrial applications.",P2,RSS,robotics;autonomous systems;DARPA;SLAM,primary announcement,,Site review v2 (Jul 30),
International,National Research and Innovation Agency (BRIN),Badan Riset dan Inovasi Nasional,Research,Research institute,https://brin.go.id/en/news,https://www.brin.go.id/en,en/id,None — scrape,Occasional,"BRIN is Indonesia's national research agency, developing autonomous robots like DELL-E and collaborating on AI/robotics research.",P2,page scrape,robotics;AI;autonomous;innovation,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),JS-rendered
International,International Organization for Standardization (ISO),,Standards,Standards body,https://www.iso.org/home/insights-news/news/standards-world/news-list.html,https://www.iso.org/,en,None — scrape,Occasional,"Publishes announcements on new international standards, including those related to robotics and AI, which are critical for industry compliance and development.",P2,page scrape,robotics;AI;standards;TC 299;automation,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
International,IEEE International Conference on Robotics and Automation,ICRA,Association,Academic Conference,https://2025.ieee-icra.org/,https://www.ieee-ras.org/,en,None — scrape,Event-driven,"Announcements for the annual ICRA conference, the largest robotics conference.",P1,page scrape,"conference, paper, award, accepted",,,Registry v1 (Jul 28),Conference dates and accepted papers
International,IEEE Robotics and Automation Society,IEEE RAS,Association,Professional Society,https://www.ieee-ras.org/news/,https://www.ieee-ras.org/,en,None — scrape,Event-driven,"Announcements on major robotics conferences (ICRA, IROS), awards, and society news.",P1,page scrape,,,,Registry v1 (Jul 28),
International,International Federation of Robotics,IFR,Association,Industry Association,https://ifr.org/ifr-press-releases,https://ifr.org/,en,None — scrape,Event-driven,"Global robotics market statistics, World Robotics reports, and industry trends.",P0,page scrape,"statistics, market, sales, report",,,Registry v1 (Jul 28),
International,Open Source Robotics Foundation,OSRF,Association,Non-profit Organization,https://discourse.openrobotics.org/,https://www.openrobotics.org/,en,None — scrape,Daily,"News on ROS (Robot Operating System), Gazebo, and open-source robotics community.",P0,page scrape,"ROS, release, update, community",,,Registry v1 (Jul 28),
International,RoboCup,RoboCup Federation,Association,Competition Organizer,https://www.robocup.org/news,https://www.robocup.org/,en,None — scrape,Event-driven,"News on international robotics competitions, rules, and event results.",P2,page scrape,"competition, rules, results, event",,,Registry v1 (Jul 28),
International,Robotics: Science and Systems,RSS Conference,Association,Academic Conference,https://roboticsconference.org/,https://roboticsconference.org/,en,None — scrape,Event-driven,"Announcements for the annual RSS conference, paper acceptances, and awards.",P1,page scrape,"conference, paper, award, accepted",,,Registry v1 (Jul 28),
International,World Economic Forum C4IR,WEF C4IR,Association,International Organization,https://www.weforum.org/press/,https://www.weforum.org/,en,None — scrape,Event-driven,"Launch of new centers for the Fourth Industrial Revolution, reports on automation and AI.",P1,page scrape,"C4IR, automation, AI, report",,,Registry v1 (Jul 28),Global automation initiatives and reports
International,Hannover Messe,Hannover Messe,Exhibition,Trade Fair Organizer,https://www.hannovermesse.de/en/press/press-releases/hannover-messe/press-releases,https://www.hannovermesse.de/,en,None — scrape,Event-driven,"Press releases for the world's largest industrial fair, including robotics and automation.",P1,page scrape,"robotics, automation, industry, exhibition",,,Registry v1 (Jul 28),Trade fair dates and exhibitor news
International,ITU AI for Good,ITU AI for Good,Government,UN Agency,https://aiforgood.itu.int/newsroom/,https://aiforgood.itu.int/,en,None — scrape,Event-driven,"UN initiatives on AI and robotics for sustainable development, global summits.",P1,page scrape,"robotics, summit, AI, sustainable",,,Registry v1 (Jul 28),UN policy and summit announcements
International,OECD.AI,OECD.AI,Government,Intergovernmental Organization,https://oecd.ai/en/wonk,https://oecd.ai/,en,None — scrape,Event-driven,"Global AI policy tracking, principles, and national AI strategies.",P1,page scrape,"policy, strategy, principles, regulation",,,Registry v1 (Jul 28),
International,UN Industrial Development Organization,UNIDO,Government,UN Agency,https://www.unido.org/news,https://www.unido.org/,en,None — scrape,Event-driven,"Industrial AI, green innovation, and manufacturing automation initiatives.",P1,page scrape,"AI, manufacturing, industry, automation",,,Registry v1 (Jul 28),
International,World Bank,World Bank,Government,International Financial Institution,https://www.worldbank.org/en/news,https://www.worldbank.org/,en,None — scrape,Event-driven,"Research on automation's impact on jobs, manufacturing, and economic development.",P2,page scrape,"automation, jobs, manufacturing, AI",,,Registry v1 (Jul 28),
International,World Intellectual Property Organization,WIPO,Patent,UN Agency,https://www.wipo.int/pressroom/en/articles/archive.html,https://www.wipo.int/,en,None — scrape,Event-driven,"Global patent trends, AI and IP policy, Global Innovation Index.",P1,page scrape,"patent, AI, innovation, IP",,,Registry v1 (Jul 28),
